demand_id,departamento,dep,prov,dist,ubigeo,tipo_demanda,poblacion,facility_id,t_min,distance_m,straight_line_m,confiabilidad
D1603050025,LORETO,Loreto,Loreto,Urarinas,160305,disperso,113,F210,1739.9183333333335,152128.6,189996.83089629715,no_confiable
D1603050026,LORETO,Loreto,Loreto,Urarinas,160305,disperso,94,F210,1739.9183333333335,152128.6,211569.9624827285,no_confiable
D1603050027,LORETO,Loreto,Loreto,Urarinas,160305,disperso,53,F210,1739.9183333333335,152128.6,217198.74837997602,no_confiable
D1603050028,LORETO,Loreto,Loreto,Urarinas,160305,disperso,35,F210,1739.9183333333335,152128.6,201431.88252017516,no_confiable
D1603050029,LORETO,Loreto,Loreto,Urarinas,160305,disperso,54,F210,1739.9183333333335,152128.6,186596.85536489805,no_confiable
D1603050030,LORETO,Loreto,Loreto,Urarinas,160305,disperso,97,,,,,sin_ruta
D1603050031,LORETO,Loreto,Loreto,Urarinas,160305,disperso,121,F210,1739.9183333333335,152128.6,192673.21070701102,no_confiable
D1603050032,LORETO,Loreto,Loreto,Urarinas,160305,disperso,59,F210,1739.9183333333335,152128.6,202673.18587548388,no_confiable
D1603050033,LORETO,Loreto,Loreto,Urarinas,160305,disperso,57,F210,1739.9183333333335,152128.6,202130.08967926033,no_confiable
D1603050034,LORETO,Loreto,Loreto,Urarinas,160305,disperso,64,F210,1739.9183333333335,152128.6,191922.67472679747,no_confiable
D1603050035,LORETO,Loreto,Loreto,Urarinas,160305,disperso,86,,,,,sin_ruta
D1603050036,LORETO,Loreto,Loreto,Urarinas,160305,disperso,136,F210,1739.9183333333335,152128.6,194878.69059668196,no_confiable
D1603050037,LORETO,Loreto,Loreto,Urarinas,160305,disperso,39,F210,1739.9183333333335,152128.6,203117.62316061088,no_confiable
D1603050039,LORETO,Loreto,Loreto,Urarinas,160305,disperso,101,F210,1743.6633333333334,157421.6,204612.78626614835,no_confiable
D1603050040,LORETO,Loreto,Loreto,Urarinas,160305,disperso,55,,,,,sin_ruta
D1603050041,LORETO,Loreto,Loreto,Urarinas,160305,disperso,68,,,,,sin_ruta
D1603050043,LORETO,Loreto,Loreto,Urarinas,160305,disperso,89,,,,,sin_ruta
D1603050044,LORETO,Loreto,Loreto,Urarinas,160305,disperso,32,F210,1725.2966666666666,146016.1,166737.54256359334,no_confiable
D1603050045,LORETO,Loreto,Loreto,Urarinas,160305,disperso,133,F210,1725.2966666666666,146016.1,164193.15215330097,no_confiable
D1603050047,LORETO,Loreto,Loreto,Urarinas,160305,disperso,137,F210,1743.6633333333334,157421.6,203265.15807173864,no_confiable
D1603050048,LORETO,Loreto,Loreto,Urarinas,160305,disperso,45,F210,1743.6633333333334,157421.6,200331.72506935985,no_confiable
D1603050049,LORETO,Loreto,Loreto,Urarinas,160305,disperso,51,F210,1725.2966666666666,146016.1,159023.71428093413,no_confiable
D1603050050,LORETO,Loreto,Loreto,Urarinas,160305,disperso,117,F210,1725.2966666666666,146016.1,157265.18509335912,no_confiable
D1603050051,LORETO,Loreto,Loreto,Urarinas,160305,disperso,144,F210,1743.6633333333334,157421.6,195323.24946879642,no_confiable
D1603050052,LORETO,Loreto,Loreto,Urarinas,160305,disperso,16,F210,1743.6633333333334,157421.6,200647.48388966624,no_confiable
D1603050053,LORETO,Loreto,Loreto,Urarinas,160305,disperso,17,F210,1743.6633333333334,157421.6,190701.78074379484,no_confiable
D1603050054,LORETO,Loreto,Loreto,Urarinas,160305,disperso,81,F210,1738.6033333333332,151579.9,154756.15912394086,no_confiable
D1603050057,LORETO,Loreto,Loreto,Urarinas,160305,disperso,87,F210,1738.6033333333332,151579.9,137164.87303054368,no_confiable
D1603050058,LORETO,Loreto,Loreto,Urarinas,160305,disperso,11,F210,1738.6033333333332,151579.9,143294.06630747748,no_confiable
D1603050059,LORETO,Loreto,Loreto,Urarinas,160305,disperso,38,F210,1738.6033333333332,151579.9,134666.11550216246,no_confiable
D1603050060,LORETO,Loreto,Loreto,Urarinas,160305,disperso,17,F210,1743.6633333333334,157421.6,186742.96125580228,no_confiable
D1603050061,LORETO,Loreto,Loreto,Urarinas,160305,disperso,63,F210,1743.6633333333334,157421.6,189862.9882619352,no_confiable
D1603050064,LORETO,Loreto,Loreto,Urarinas,160305,disperso,100,F210,1743.6633333333334,157421.6,171809.77658604848,no_confiable
D1603050068,LORETO,Loreto,Loreto,Urarinas,160305,disperso,137,F210,1739.9183333333335,152128.6,155421.90298097572,no_confiable
D1603050070,LORETO,Loreto,Loreto,Urarinas,160305,disperso,131,F210,1739.9183333333335,152128.6,153353.0259007477,no_confiable
D1603050072,LORETO,Loreto,Loreto,Urarinas,160305,disperso,62,F210,1739.9183333333335,152128.6,147694.5116001441,no_confiable
D1603050074,LORETO,Loreto,Loreto,Urarinas,160305,disperso,99,F210,1739.9183333333335,152128.6,136839.77094048035,no_confiable
D1603050075,LORETO,Loreto,Loreto,Urarinas,160305,disperso,5,F210,1739.9183333333335,152128.6,130833.59511877078,no_confiable
D1603050078,LORETO,Loreto,Loreto,Urarinas,160305,disperso,29,F210,1738.6033333333332,151579.9,145897.26058722267,no_confiable
D1603050079,LORETO,Loreto,Loreto,Urarinas,160305,disperso,34,F210,1739.9183333333335,152128.6,202995.56602276477,no_confiable
D1603050081,LORETO,Loreto,Loreto,Urarinas,160305,disperso,53,,,,,sin_ruta
D1603050082,LORETO,Loreto,Loreto,Urarinas,160305,disperso,48,F210,1739.9183333333335,152128.6,205805.9225515069,no_confiable
D1603050083,LORETO,Loreto,Loreto,Urarinas,160305,disperso,37,F210,1739.9183333333335,152128.6,202997.11384160852,no_confiable
D1603050084,LORETO,Loreto,Loreto,Urarinas,160305,disperso,67,F210,1739.9183333333335,152128.6,231016.62450710282,no_confiable
D1603050085,LORETO,Loreto,Loreto,Urarinas,160305,disperso,57,F210,1739.9183333333335,152128.6,228549.3493794049,no_confiable
D1603050087,LORETO,Loreto,Loreto,Urarinas,160305,disperso,121,F210,1739.9183333333335,152128.6,218141.81233593487,no_confiable
D1603050088,LORETO,Loreto,Loreto,Urarinas,160305,disperso,38,F210,1739.9183333333335,152128.6,206841.34337459627,no_confiable
D1603050089,LORETO,Loreto,Loreto,Urarinas,160305,disperso,144,F210,1739.9183333333335,152128.6,197016.3821430356,no_confiable
D1603050090,LORETO,Loreto,Loreto,Urarinas,160305,disperso,59,F210,1739.9183333333335,152128.6,182132.7513513965,no_confiable
D1603050092,LORETO,Loreto,Loreto,Urarinas,160305,disperso,50,F210,1743.6633333333334,157421.6,193218.47085850916,no_confiable
D1603050094,LORETO,Loreto,Loreto,Urarinas,160305,disperso,55,,,,,sin_ruta
D1603050095,LORETO,Loreto,Loreto,Urarinas,160305,disperso,25,F210,1739.9183333333335,152128.6,215959.79159050132,no_confiable
D1603050096,LORETO,Loreto,Loreto,Urarinas,160305,disperso,18,F210,1739.9183333333335,152128.6,206455.5800317468,no_confiable
D1603050097,LORETO,Loreto,Loreto,Urarinas,160305,disperso,34,F210,1739.9183333333335,152128.6,230608.84415909852,no_confiable
D1603050098,LORETO,Loreto,Loreto,Urarinas,160305,disperso,30,F210,1739.9183333333335,152128.6,219440.99542154968,no_confiable
D1603050099,LORETO,Loreto,Loreto,Urarinas,160305,disperso,132,,,,,sin_ruta
D1603050100,LORETO,Loreto,Loreto,Urarinas,160305,disperso,44,F210,1739.9183333333335,152128.6,190309.7271105167,no_confiable
D1603050102,LORETO,Loreto,Loreto,Urarinas,160305,disperso,69,F210,1739.9183333333335,152128.6,188829.4218439915,no_confiable
D1603050104,LORETO,Loreto,Loreto,Urarinas,160305,disperso,123,F210,1739.9183333333335,152128.6,207043.39272191204,no_confiable
D1603050106,LORETO,Loreto,Loreto,Urarinas,160305,disperso,68,F210,1738.6033333333332,151579.9,141907.59516553234,no_confiable
D1603050107,LORETO,Loreto,Loreto,Urarinas,160305,disperso,29,,,,,sin_ruta
D1603050108,LORETO,Loreto,Loreto,Urarinas,160305,disperso,16,F210,1743.6633333333334,157421.6,206916.46987196303,no_confiable
D1603050110,LORETO,Loreto,Loreto,Urarinas,160305,disperso,21,F210,1743.6633333333334,157421.6,197137.5632697387,no_confiable
D1603050111,LORETO,Loreto,Loreto,Urarinas,160305,disperso,12,F210,1739.9183333333335,152128.6,193336.52931619217,no_confiable
D1604010002,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,101,F11409,3859.6583333333333,322540.9,262740.3025420112,no_confiable
D1604010004,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,39,F11409,3859.6583333333333,322540.9,258312.04753327183,no_confiable
D1604010006,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,41,F11409,4909.201666666666,410536.3,293068.45003093214,no_confiable
D1604010008,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,99,F11409,4909.201666666666,410536.3,292847.91462262714,no_confiable
D1604010009,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,86,F11409,4922.591666666666,415976.5,272629.2405350024,no_confiable
D1604010010,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,48,F11409,4922.591666666666,415976.5,278507.94529120234,no_confiable
D1604010011,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,125,F11409,4927.673333333334,418192.1,323881.4285188537,no_confiable
D1604010012,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,53,F11409,3859.6583333333333,322540.9,255288.52588942536,no_confiable
D1604010013,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,141,F11409,4922.591666666666,415976.5,288716.6848489464,no_confiable
D1604010016,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,70,F11409,4906.595,409429.2,293134.5876633565,no_confiable
D1604010017,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,19,F11409,4906.485,409383.3,299391.0122603242,no_confiable
D1604010019,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,44,F11409,4927.673333333334,418192.1,319427.1678937442,no_confiable
D1604010020,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,16,F11409,4906.595,409429.2,293612.13303097157,no_confiable
D1604010021,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,26,F11409,4906.595,409429.2,300275.53340147453,no_confiable
D1604010022,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,94,F11409,4922.591666666666,415976.5,292658.99265581963,no_confiable
D1604010023,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,85,F11409,4922.591666666666,415976.5,290748.1428530064,no_confiable
D1604010025,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,74,F11409,4922.591666666666,415976.5,285783.06818678067,no_confiable
D1604010026,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,104,F11409,4922.591666666666,415976.5,276552.0216843988,no_confiable
D1604010027,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,71,F11409,4924.636666666667,416928.4,310689.19608804164,no_confiable
D1604010032,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,121,F11409,4927.673333333334,418192.1,316460.282404242,no_confiable
D1604010033,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,81,F11409,4927.05,417932.7,312685.93431532406,no_confiable
D1604010034,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,137,F11409,4914.808333333333,412835.3,307827.23521350656,no_confiable
D1604010035,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,148,F11409,4922.591666666666,415976.5,285506.1653277277,no_confiable
D1604010036,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,98,F11409,4922.591666666666,415976.5,278973.4432774675,no_confiable
D1604010037,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,92,F11409,4922.591666666666,415976.5,275843.2824062494,no_confiable
D1604010038,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,98,F11409,4922.591666666666,415976.5,282793.6518330722,no_confiable
D1604010046,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,99,F11409,4927.673333333334,418192.1,317930.47488045885,no_confiable
D1604010048,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,50,F11409,4916.708333333333,413633.4,302369.9533536337,no_confiable
D1604010051,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,36,F11409,4916.676666666666,413620.0,303365.80322842987,no_confiable
D1604010056,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,93,F11409,4922.591666666666,415976.5,293150.5443534505,no_confiable
D1604010057,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,121,F11409,4922.591666666666,415976.5,271962.9649630126,no_confiable
D1604010058,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,3,F11409,4922.591666666666,415976.5,297147.852594908,no_confiable
D1604010059,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,90,F11409,4916.708333333333,413633.4,303527.0106606282,no_confiable
D1604010073,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,20,F11409,4922.591666666666,415976.5,295203.1375352082,no_confiable
D1604010074,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,72,F11409,4922.591666666666,415976.5,293640.6465950537,no_confiable
D1604010079,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,62,F11409,4927.673333333334,418192.1,337650.4934429856,no_confiable
D1604010080,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,38,F11409,4922.416666666667,415885.8,300403.4622170205,no_confiable
D1604010081,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,35,F11409,4922.634999999999,415979.6,300608.9488640898,no_confiable
D1604010082,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,86,F11409,4922.591666666666,415976.5,282171.84034713777,no_confiable
D1604010084,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,44,F11409,4922.591666666666,415976.5,294237.1212433394,no_confiable
D1604010085,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,41,F11409,4927.05,417932.7,318343.7820996754,no_confiable
D1604010086,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,132,F11409,4922.591666666666,415976.5,270944.90374604374,no_confiable
D1604010087,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,56,F11409,4927.673333333334,418192.1,321537.2097806765,no_confiable
D1604010089,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,122,F11409,4927.673333333334,418192.1,338376.8873472836,no_confiable
D1604010090,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,74,F11409,4927.673333333334,418192.1,334153.41419968323,no_confiable
D1604010092,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,20,F11409,4922.591666666666,415976.5,297978.6788353227,no_confiable
D1604010093,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,27,F11409,4927.673333333334,418192.1,340866.26440850477,no_confiable
D1604010094,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,104,F11409,4927.673333333334,418192.1,348272.7096684986,no_confiable
D1604010095,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,117,F11409,4927.673333333334,418192.1,346255.44117560465,no_confiable
D1604010096,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,14,F11409,4906.485,409383.3,294055.9209743849,no_confiable
D1604010097,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,108,F11409,4927.673333333334,418192.1,322525.40333159163,no_confiable
D1604010098,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,84,F11409,4927.673333333334,418192.1,343370.6628314948,no_confiable
D1604010099,LORETO,Loreto,Mariscal Ramon Castilla,Ramon Castilla,160401,disperso,49,F11409,4922.591666666666,415976.5,265575.2331207973,no_confiable
D1604020002,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,36,F11409,2205.233333333333,184651.8,127812.73836106468,no_confiable
D1604020003,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,20,F11409,2205.9316666666664,184941.0,149383.24130146293,no_confiable
D1604020004,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,1,F11409,2206.6366666666668,185388.1,155141.46191951603,no_confiable
D1604020005,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,62,F11409,2205.9316666666664,184941.0,148069.42492804243,no_confiable
D1604020006,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,20,F11409,2205.233333333333,184651.8,136847.75318231393,no_confiable
D1604020007,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,7,F11409,2205.9316666666664,184941.0,146707.02726106887,no_confiable
D1604020008,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,42,F11409,2205.233333333333,184651.8,144951.47893343592,no_confiable
D1604020009,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,28,F11409,2205.233333333333,184651.8,142543.37267667076,no_confiable
D1604020011,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,55,F11409,2205.233333333333,184651.8,148973.22320172275,no_confiable
D1604020014,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,48,F11409,2207.7183333333332,185667.2,161048.96949054915,no_confiable
D1604020016,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,83,F11409,2205.233333333333,184651.8,158003.34056248554,no_confiable
D1604020018,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,57,F11409,2205.233333333333,184651.8,157687.60822389298,no_confiable
D1604020019,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,65,F11409,2211.211666666667,186539.9,165911.0837814279,no_confiable
D1604020020,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,11,F11409,2211.211666666667,186539.9,163686.67189979058,no_confiable
D1604020021,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,53,F11409,2206.6116666666667,185349.3,160295.94627863448,no_confiable
D1604020022,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,69,F11409,2204.5433333333335,184417.1,146036.63099784806,no_confiable
D1604020024,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,100,F11409,2211.211666666667,186539.9,166500.19947119136,no_confiable
D1604020025,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,34,F11409,2204.5433333333335,184417.1,153568.7055506451,no_confiable
D1604020027,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,52,F11409,2204.5433333333335,184417.1,141559.17887515842,no_confiable
D1604020029,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,86,F11409,2205.233333333333,184651.8,131244.37880169414,no_confiable
D1604020031,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,53,F11409,2211.211666666667,186539.9,169823.28893469338,no_confiable
D1604020033,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,51,F11409,2204.5433333333335,184417.1,137539.29096203865,no_confiable
D1604020035,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,9,F11409,2205.233333333333,184651.8,129175.19887021485,no_confiable
D1604020036,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,16,F11409,2204.5433333333335,184417.1,139774.52435444927,no_confiable
D1604020037,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,46,F11409,2204.5433333333335,184417.1,146477.128508815,no_confiable
D1604020038,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,66,F11409,2204.5433333333335,184417.1,160122.20285378487,no_confiable
D1604020039,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,128,F11409,2205.601666666667,184790.8,171853.98096378884,no_confiable
D1604020042,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,30,F11409,2204.5433333333335,184417.1,127570.42762802406,no_confiable
D1604020044,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,26,F11409,2204.5433333333335,184417.1,130438.65081073479,no_confiable
D1604020046,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,26,F11409,2205.588333333333,184785.3,163048.13008310055,no_confiable
D1604020048,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,39,F11409,2205.588333333333,184785.3,167873.66929564453,no_confiable
D1604020051,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,103,F11409,2205.588333333333,184785.3,171582.21325313245,no_confiable
D1604020053,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,134,F11409,2204.5433333333335,184417.1,156299.63769719156,no_confiable
D1604020057,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,38,F11409,2205.588333333333,184785.3,176308.25189565183,no_confiable
D1604020059,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,56,F11409,2205.588333333333,184785.3,175913.6218009341,no_confiable
D1604020062,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,89,F11409,2204.5433333333335,184417.1,127632.78807269859,no_confiable
D1604020068,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,11,F11409,2211.211666666667,186539.9,176142.15298437924,no_confiable
D1604020070,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,17,F11409,2205.233333333333,184651.8,139229.97454639754,no_confiable
D1604020071,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,38,F11409,2205.588333333333,184785.3,179773.68037042624,no_confiable
D1604020072,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,8,F11409,2205.5716666666663,184778.7,172281.10329223092,no_confiable
D1604020073,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,49,F11409,2205.233333333333,184651.8,139508.54986599906,no_confiable
D1604020074,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,105,F11409,2211.211666666667,186539.9,178982.1759003294,no_confiable
D1604020076,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,49,F11409,2211.211666666667,186539.9,169723.75393049073,no_confiable
D1604020079,LORETO,Loreto,Mariscal Ramon Castilla,Pebas,160402,disperso,52,F11409,2204.5433333333335,184417.1,126573.10197996059,no_confiable
D1604030002,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,80,F11409,4916.708333333333,413633.4,308236.994037673,no_confiable
D1604030003,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,20,F11409,4928.67,418569.7,311493.18723352515,no_confiable
D1604030004,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,26,F11409,4928.67,418569.7,331061.91064006987,no_confiable
D1604030006,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,7,F11409,4928.67,418569.7,332272.77943962236,no_confiable
D1604030007,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,37,F11409,4928.67,418569.7,332261.22651380225,no_confiable
D1604030009,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,39,F11409,4928.67,418569.7,327234.64567900094,no_confiable
D1604030011,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,22,F11409,4922.634999999999,415979.6,282661.75092597096,no_confiable
D1604030013,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,54,F11409,4922.416666666667,415885.8,302471.8272496519,no_confiable
D1604030014,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,68,F11409,4928.67,418569.7,322978.1249397422,no_confiable
D1604030016,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,69,F11409,4928.67,418569.7,322350.6869155218,no_confiable
D1604030017,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,80,F11409,4928.67,418569.7,320995.0512360218,no_confiable
D1604030020,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,32,F11409,4922.634999999999,415979.6,293213.65860402357,no_confiable
D1604030021,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,113,F11409,3859.705,322619.3,275604.7829152957,no_confiable
D1604030023,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,44,F11409,4928.67,418569.7,331752.7996054648,no_confiable
D1604030025,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,46,F11409,4927.673333333334,418192.1,342100.14835820755,no_confiable
D1604030027,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,23,F11409,4927.673333333334,418192.1,346708.71936869604,no_confiable
D1604030028,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,15,F11409,3860.7233333333334,323121.3,265852.40283553576,no_confiable
D1604030029,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,45,F11409,3860.7233333333334,323121.3,234881.50954617286,no_confiable
D1604030031,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,3,F11409,4927.673333333334,418192.1,352338.69957296614,no_confiable
D1604030032,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,53,F11409,4928.67,418569.7,345595.4416144017,no_confiable
D1604030033,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,91,F11409,4927.673333333334,418192.1,362286.024415929,no_confiable
D1604030034,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,107,F11409,4927.673333333334,418192.1,362487.6394369051,no_confiable
D1604030041,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,78,F11409,4927.673333333334,418192.1,367165.5932253403,no_confiable
D1604030042,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,82,F11409,4927.673333333334,418192.1,358567.9382585024,no_confiable
D1604030045,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,83,F11409,4927.673333333334,418192.1,365530.84920721775,no_confiable
D1604030046,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,105,F11409,4927.673333333334,418192.1,367593.6578798394,no_confiable
D1604030050,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,31,F11409,4927.673333333334,418192.1,355693.9861591337,no_confiable
D1604030051,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,48,F11409,4927.673333333334,418192.1,354364.0857808978,no_confiable
D1604030061,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,1,F11409,3860.7233333333334,323121.3,258535.2945871942,no_confiable
D1604030065,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,6,F11409,4928.67,418569.7,332124.5656559395,no_confiable
D1604030067,LORETO,Loreto,Mariscal Ramon Castilla,Yavari,160403,disperso,19,F11409,3860.7233333333334,323121.3,250084.6316951827,no_confiable
